,Team,Home,Opponent,Victory,Wins,Losses,Ties,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing,First Downs Passing,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Kickoff Return Yards,Punt Return Yards,Penalty Yards,Turnovers Rank,Turnover +/-,Interceptions,Fumbles Opp Recovered,Interceptions,Fumbles Lost,Opponent Wins,Opponent Losses,Opponent Ties,Opponent Passing Rank,Opponent Completions,Opponent Attempts,Opponent Completion %,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Interceptions,Opponent QB Rating,Opponent Sacks,Opponent Passing Yardage Lost to Sacks,Opponent First Downs Passing,Opponent Fumbles,Opponent Fumbles Lost,Opponent Rushing Rank,Opponent Attempts,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent First Downs Rushing,Opponent Kicking Rank,Opponent Kicking Points,Opponent Field Goals Made,Opponent Field Goals Attempted,Opponent Field Goal %,Opponent Longest Field Goal,Opponent Field Goals Blocked,Opponent Extra Points Made,Opponent Extra Points Attempted,Opponent Extra Point %,Opponent Extra Points Blocked,Opponent Punting Rank,Opponent Punts,Opponent Punt Yards,Opponent Punt Yards Avg,Opponent Returning Rank,Opponent Kickoff Returns,Opponent Kickoff Return Yards,Opponent Kickoff Return Avg,Opponent Kickoff Return Touchdowns,Opponent Kickoff Return Long,Opponent Punt Returns,Opponent Punt Return Yards,Opponent Punt Return Avg,Opponent Punt Return Touchdowns,Opponent Punt Return Long,Opponent Defense Rank,Opponent Points Allowed,Opponent Total Tackles,Opponent Solo Tackles,Opponent Assisted Tackles,Opponent Sacks,Opponent Sack Yards,Opponent Interceptions,Opponent Interception Return Touchdowns,Opponent Forced Fumbles,Opponent Fumbles Opp Recovered,Opponent Fumbles Opp Recovered Touchdowns,Opponent Passes Defended,Opponent Stuffs,Opponent Stuff Yards,Opponent Safeties,Opponent Downs Rank,Opponent First Downs,Opponent First Downs Rushing,Opponent First Downs Passing,Opponent Third Downs Made,Opponent Third Downs Attempted,Opponent Third Down %,Opponent Fourth Downs Made,Opponent Fourth Downs Attempted,Opponent Fourth Down %,Opponent Penalties,Opponent First Downs Penalty,Opponent Penalty Yards,Opponent Yardage Rank,Opponent Points,Opponent Yards,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Kickoff Return Yards,Opponent Punt Return Yards,Opponent Penalty Yards,Opponent Turnovers Rank,Opponent Turnover +/-,Opponent Interceptions,Opponent Fumbles Opp Recovered,Opponent Interceptions,Opponent Fumbles Lost
TB_13_2012,TB,0,DEN,0,6,5,0,12.5,18.4,32.6,0.5672,255.2,8.02,14.57,2.0,0.7,95.01,1.4,9.9,11.3,0.5,0.0,15.4,25.9,120.9,4.53,1.1,5.7,11.8,8.2,1.7,2.2,0.725,34.8,0.1,3.1,3.1,1.0,0.0,16.8,4.7,205.8,43.64,21.1,2.1,43.5,16.05,0.0,21.2,2.3,16.5,6.29,0.0,9.4,16.7,24.4,57.9,44.6,13.3,1.5,10.4,1.4,0.3,0.9,0.6,0.0,5.1,5.4,11.6,0.0,17.1,18.6,5.7,11.3,4.3,12.4,0.343,0.6,0.9,0.317,6.8,1.6,53.6,9.3,29.4,376.1,120.9,4.53,1.1,255.2,8.02,14.57,2.0,43.5,16.5,53.6,7.7,0.9,1.4,0.6,0.7,0.4,8,3,0,7.9,25.8,38.4,0.6828,292.2,7.81,11.74,2.4,0.8,103.58,1.4,8.5,14.6,0.2,0.2,17.2,26.6,105.4,3.79,0.5,5.9,13.3,7.9,1.5,1.9,0.575,30.1,0.0,3.4,3.4,1.0,0.0,14.4,4.4,207.7,42.32,15.7,2.4,56.1,23.05,0.1,34.0,3.1,28.6,6.01,0.1,15.9,12.7,20.2,59.1,40.4,18.7,3.2,21.5,1.2,0.2,1.5,0.5,0.1,4.9,2.2,5.8,0.2,10.6,22.3,5.9,14.6,5.9,13.6,0.423,0.3,0.5,0.2,6.0,1.8,49.1,9.7,28.7,397.6,105.4,3.79,0.5,292.2,7.81,11.74,2.4,56.1,28.6,49.1,14.9,-0.3,1.2,0.5,0.8,1.2
PIT_13_2012,PIT,0,BAL,1,6,5,0,14.0,23.2,36.4,0.6376,241.2,6.57,10.81,1.5,0.7,88.09,1.8,10.1,12.7,0.4,0.2,16.7,26.7,104.2,3.8,0.6,5.5,12.9,7.8,1.9,2.0,0.875,34.6,0.0,2.1,2.1,1.0,0.0,20.0,4.6,194.6,41.92,12.3,2.8,72.3,24.72,0.0,33.8,2.7,20.1,7.77,0.0,15.9,10.5,17.9,52.6,35.5,17.1,2.0,11.2,0.6,0.1,0.8,0.3,0.0,5.0,2.4,4.5,0.0,13.7,19.9,5.5,12.7,6.1,14.0,0.423,0.4,0.9,0.2,6.4,1.7,66.3,15.2,21.2,345.4,104.2,3.8,0.6,241.2,6.57,10.81,1.5,72.3,20.1,66.3,14.9,-1.0,0.6,0.3,0.7,1.2,9,2,0,15.1,21.5,36.4,0.593,240.4,6.69,11.84,1.2,0.7,82.97,2.3,14.7,11.6,0.3,0.1,16.4,25.5,99.6,3.98,1.0,5.5,11.9,8.1,1.9,2.1,0.9167,43.2,0.0,2.4,2.4,0.9,0.0,11.1,5.5,259.4,47.35,11.1,3.3,98.6,31.38,0.2,48.3,2.5,24.7,7.73,0.1,15.4,12.3,20.6,65.8,48.6,17.2,2.1,14.3,1.0,0.1,0.6,0.9,0.0,5.5,2.8,7.4,0.0,15.4,19.1,5.5,11.6,5.1,13.7,0.375,0.3,0.9,0.25,7.4,2.0,69.6,14.9,23.9,340.0,99.6,3.98,1.0,240.4,6.69,11.84,1.2,98.6,24.7,69.6,8.4,1.0,1.0,0.9,0.7,0.2
CIN_13_2012,CIN,0,SD,1,6,5,0,13.0,21.6,33.8,0.6385,249.7,7.52,12.13,2.4,1.0,98.6,2.2,12.4,11.7,0.1,0.1,15.7,27.2,112.4,4.02,0.7,5.9,11.9,7.7,1.5,1.9,0.8084,38.7,0.0,3.2,3.2,1.0,0.0,13.7,4.8,226.7,46.82,14.4,2.6,61.8,20.96,0.0,28.2,3.2,37.1,11.85,0.1,26.3,12.5,20.3,62.6,37.3,25.3,3.2,20.7,0.8,0.0,1.1,1.0,0.0,4.5,2.3,5.2,0.0,15.2,18.9,5.9,11.7,4.5,13.1,0.336,0.9,1.1,0.65,5.8,1.3,50.2,10.3,26.9,362.1,112.4,4.02,0.7,249.7,7.52,12.13,2.4,61.8,37.1,50.2,12.2,0.3,0.8,1.0,1.0,0.5,4,7,0,17.0,22.7,34.3,0.6791,224.8,6.84,10.74,1.7,1.4,87.15,3.1,21.0,12.3,0.8,0.4,15.8,26.7,106.2,4.19,0.4,6.0,15.7,6.5,1.3,1.4,0.85,31.5,0.0,2.6,2.6,0.8,0.0,12.7,5.1,246.6,46.59,11.2,2.2,55.9,25.16,0.0,29.2,2.1,12.2,5.07,0.0,8.0,14.0,22.3,57.4,42.1,15.3,1.9,12.4,0.9,0.4,1.3,0.9,0.1,4.5,2.6,5.1,0.1,15.0,19.8,6.0,12.3,5.4,13.8,0.39,0.3,0.7,0.25,5.8,1.5,42.9,14.5,22.3,331.0,106.2,4.19,0.4,224.8,6.84,10.74,1.7,55.9,12.2,42.9,15.9,-0.4,0.9,0.9,1.4,0.8
CLE_13_2012,CLE,0,OAK,1,3,8,0,16.4,21.0,36.2,0.581,221.6,6.09,11.17,1.2,0.9,77.09,1.8,12.2,12.1,0.1,0.1,18.2,25.0,93.1,3.66,0.7,3.6,13.7,7.3,1.8,1.8,0.7,30.8,0.0,1.9,1.9,0.9,0.0,19.8,6.3,264.9,42.86,12.2,3.2,81.6,23.91,0.0,33.2,2.4,33.5,14.39,0.0,21.5,14.8,23.1,62.9,43.1,19.8,2.6,15.0,0.9,0.1,1.1,1.1,0.0,4.7,1.4,3.7,0.0,19.7,17.3,3.6,12.1,4.7,14.5,0.323,0.3,0.7,0.2,7.7,1.6,71.2,17.6,19.3,314.7,93.1,3.66,0.7,221.6,6.09,11.17,1.2,81.6,33.5,71.2,12.1,0.7,0.9,1.1,0.9,0.4,3,8,0,11.4,24.0,40.5,0.5911,272.7,6.71,12.16,1.7,1.2,81.35,2.1,16.1,12.8,0.4,0.3,18.9,22.7,86.4,3.61,0.3,4.6,14.0,8.2,2.1,2.2,0.98,40.7,0.0,1.9,1.9,0.9,0.0,10.1,5.4,259.2,48.4,15.3,3.0,70.7,21.46,0.0,28.0,2.4,12.4,3.9,0.0,9.7,22.1,33.4,55.2,39.2,16.0,1.2,9.8,0.6,0.0,0.8,0.7,0.0,3.4,3.0,7.0,0.0,16.7,19.0,4.6,12.8,4.2,13.4,0.302,0.3,1.1,0.133,6.2,1.6,54.6,17.2,20.4,359.1,86.4,3.61,0.3,272.7,6.71,12.16,1.7,70.7,12.4,54.6,15.5,-0.6,0.6,0.7,1.2,0.7
PHI_13_2012,PHI,0,DAL,0,3,8,0,17.5,21.5,35.9,0.6126,220.2,6.22,11.04,1.0,0.8,80.0,3.2,18.8,11.5,0.7,0.3,14.3,27.3,127.0,4.66,0.6,6.9,14.8,7.1,1.9,1.9,0.9,35.7,0.0,1.4,1.5,0.7667,0.0,14.2,4.4,207.9,46.62,18.0,3.6,73.8,19.82,0.0,26.4,1.8,14.5,8.76,0.0,10.8,18.5,26.6,52.9,41.8,11.1,1.6,11.2,0.3,0.0,0.9,0.3,0.0,3.9,3.9,9.8,0.0,12.3,20.8,6.9,11.5,5.0,13.4,0.359,0.6,1.2,0.383,6.4,2.4,53.2,20.6,16.7,347.2,127.0,4.66,0.6,220.2,6.22,11.04,1.0,73.8,14.5,53.2,20.7,-1.6,0.3,0.3,0.8,1.4,5,6,0,9.1,28.9,43.7,0.6694,297.6,6.88,10.87,1.4,1.4,86.59,2.4,16.3,15.2,0.3,0.3,23.3,21.8,72.3,3.07,0.5,4.3,11.4,8.2,2.1,2.3,0.8417,37.1,0.0,1.9,1.9,1.0,0.0,19.5,4.3,184.9,42.75,20.6,2.3,49.7,16.18,0.0,21.1,2.2,25.8,11.05,0.1,22.3,16.0,24.5,55.0,37.7,17.3,2.0,12.5,0.5,0.1,0.8,0.6,0.1,3.5,1.6,2.3,0.0,13.1,21.7,4.3,15.2,5.6,13.5,0.408,0.6,0.8,0.45,7.7,2.2,55.9,15.5,21.8,369.9,72.3,3.07,0.5,297.6,6.88,10.87,1.4,49.7,25.8,55.9,18.1,-1.1,0.5,0.6,1.4,0.8
NYG_13_2012,NYG,0,WSH,0,7,4,0,14.1,21.9,36.4,0.5895,261.6,7.07,12.44,1.4,1.1,81.47,1.1,6.5,12.6,0.5,0.1,14.4,26.4,117.9,4.36,1.3,6.4,6.6,11.2,2.8,3.1,0.8967,39.1,0.1,2.8,2.8,1.0,0.0,15.0,3.6,166.8,45.52,13.0,3.9,96.6,25.47,0.0,34.8,1.3,9.7,5.12,0.0,6.1,13.0,20.2,58.7,43.2,15.5,2.8,19.6,1.7,0.1,1.2,1.1,0.1,4.4,2.2,3.0,0.0,12.4,21.4,6.4,12.6,4.9,12.6,0.389,0.3,0.5,0.2,4.4,2.4,33.5,9.3,28.8,379.5,117.9,4.36,1.3,261.6,7.07,12.44,1.4,96.6,9.7,33.5,8.7,1.3,1.7,1.1,1.1,0.4,5,6,0,18.6,19.1,28.8,0.6847,212.9,7.86,12.1,1.5,0.6,96.83,2.4,15.9,10.5,0.1,0.0,6.9,30.5,164.6,5.36,1.1,8.5,14.1,6.9,1.3,1.8,0.775,36.3,0.0,3.0,3.1,0.9,0.1,20.0,4.6,197.3,41.87,17.5,2.4,56.0,18.32,0.0,25.6,2.0,12.4,4.87,0.0,8.9,18.4,25.3,60.4,40.0,20.4,1.8,12.3,1.2,0.3,0.8,0.7,0.1,5.7,1.9,4.3,0.0,12.6,21.0,8.5,10.5,3.9,12.0,0.321,1.0,1.4,0.427,8.1,2.0,64.3,11.1,25.5,377.5,164.6,5.36,1.1,212.9,7.86,12.1,1.5,56.0,12.4,64.3,8.6,0.9,1.2,0.7,0.6,0.4
ATL_13_2012,ATL,1,NO,1,10,1,0,8.7,27.1,39.8,0.6886,298.2,7.62,11.63,1.8,1.3,94.04,2.0,14.4,15.7,0.2,0.1,19.4,24.5,88.7,3.63,0.7,4.4,10.4,9.2,2.2,2.7,0.775,39.9,0.0,2.6,2.6,1.0,0.0,14.3,3.8,173.6,44.42,15.9,1.4,34.0,19.8,0.0,21.9,1.8,13.1,6.25,0.0,10.0,11.3,19.2,50.5,39.0,11.5,2.3,15.0,0.9,0.1,1.0,0.7,0.1,4.4,3.4,7.1,0.0,10.1,22.5,4.4,15.7,6.6,13.7,0.473,0.0,0.3,0.0,3.7,2.4,29.8,11.6,25.4,386.9,88.7,3.63,0.7,298.2,7.62,11.63,1.8,34.0,13.1,29.8,12.5,0.0,0.9,0.7,1.3,0.3,5,6,0,9.6,25.3,39.1,0.6553,286.9,7.45,11.85,2.8,0.9,103.54,1.9,13.5,15.9,0.5,0.1,17.8,23.2,97.4,4.03,0.6,3.7,17.2,6.0,0.8,1.1,0.5167,22.4,0.0,3.6,3.6,1.0,0.0,9.3,4.5,223.9,48.89,13.1,2.7,73.5,21.68,0.0,31.0,1.1,6.2,4.6,0.0,4.8,18.3,26.4,62.7,41.4,21.3,2.2,15.0,0.8,0.2,0.7,0.8,0.0,5.9,3.1,6.1,0.0,13.3,20.3,3.7,15.9,5.8,12.7,0.447,0.4,0.9,0.2,6.0,0.7,54.1,10.0,27.6,384.3,97.4,4.03,0.6,286.9,7.45,11.85,2.8,73.5,6.2,54.1,10.6,0.5,0.8,0.8,0.9,0.2
CHI_13_2012,CHI,1,SEA,0,8,3,0,22.7,17.9,29.3,0.6159,163.5,5.58,10.42,1.2,1.2,75.79,3.3,23.5,10.1,0.6,0.4,14.3,29.5,122.7,4.17,0.6,5.9,12.8,7.8,1.8,2.2,0.7501,39.2,0.2,2.4,2.4,0.9,0.0,21.0,4.5,190.7,42.13,13.9,2.9,56.1,22.54,0.0,28.0,2.6,18.6,6.58,0.0,13.2,8.2,15.4,52.7,39.9,12.8,2.7,19.2,1.7,0.7,1.5,1.1,0.0,5.9,2.9,6.2,0.0,18.2,17.6,5.9,10.1,5.6,14.1,0.38,0.4,0.9,0.35,6.5,1.6,50.0,15.3,23.6,286.2,122.7,4.17,0.6,163.5,5.58,10.42,1.2,56.1,18.6,50.0,10.4,0.9,1.7,1.1,1.2,0.7,6,5,0,21.1,16.2,24.8,0.6472,182.5,7.34,12.39,1.7,0.7,98.41,1.8,12.1,9.4,0.3,0.2,10.3,32.8,140.5,4.38,0.5,7.2,17.9,5.9,1.2,1.4,0.6167,24.9,0.0,2.3,2.4,0.875,0.1,11.1,4.5,215.1,48.31,16.4,1.7,44.5,26.0,0.1,34.0,2.4,20.6,8.33,0.0,14.1,9.0,16.5,53.7,37.5,16.2,2.8,17.5,0.9,0.0,0.9,0.6,0.0,4.4,2.2,4.9,0.0,17.3,18.5,7.2,9.4,4.3,12.1,0.344,0.9,1.4,0.467,6.1,1.9,49.1,16.3,20.3,323.0,140.5,4.38,0.5,182.5,7.34,12.39,1.7,44.5,20.6,49.1,12.1,0.2,0.9,0.6,0.7,0.6
TEN_13_2012,TEN,1,HOU,0,4,7,0,17.9,21.1,35.0,0.5973,216.5,6.18,11.06,1.3,0.8,81.65,1.7,12.8,11.2,0.2,0.1,14.8,23.5,115.6,4.85,0.7,5.0,14.3,7.7,1.8,2.2,0.6067,27.9,0.0,2.3,2.3,1.0,0.0,13.6,4.7,220.7,46.37,14.3,4.2,104.5,23.84,0.1,38.1,1.8,22.1,9.18,0.1,16.0,20.6,30.1,65.3,44.7,20.6,2.2,13.1,1.0,0.1,0.9,0.4,0.1,4.2,2.9,6.1,0.1,18.4,17.6,5.0,11.2,5.8,13.5,0.41,0.4,0.7,0.3,6.6,1.4,52.3,15.1,22.5,332.1,115.6,4.85,0.7,216.5,6.18,11.06,1.3,104.5,22.1,52.3,13.7,-0.2,1.0,0.4,0.8,0.8,10,1,0,14.9,22.7,35.2,0.6353,250.4,7.07,11.64,1.8,1.0,89.37,1.3,10.8,13.4,0.2,0.0,8.4,34.3,150.2,4.39,1.3,8.7,10.5,8.5,1.7,2.1,0.8267,36.6,0.1,3.4,3.4,1.0,0.0,13.8,5.4,251.7,46.56,15.3,2.9,64.0,20.08,0.0,25.7,2.6,28.1,11.04,0.0,19.3,12.1,20.1,49.1,38.2,10.9,2.8,15.0,0.8,0.3,0.9,0.8,0.0,7.6,2.2,5.3,0.1,9.9,23.4,8.7,13.4,5.7,13.8,0.408,0.3,0.4,0.3,5.9,1.3,47.8,8.6,29.7,400.6,150.2,4.39,1.3,250.4,7.07,11.64,1.8,64.0,28.1,47.8,10.4,0.4,0.8,0.8,1.0,0.2
MIA_13_2012,MIA,1,NE,0,5,6,0,18.0,18.8,31.7,0.5959,213.7,6.71,12.02,0.8,0.9,77.67,2.0,14.8,10.4,0.3,0.1,16.9,28.5,112.2,3.79,1.3,5.3,17.3,6.1,1.3,1.8,0.6667,32.3,0.0,2.2,2.2,0.9,0.0,7.5,5.4,272.3,50.6,12.1,2.1,62.7,23.7,0.1,33.7,2.2,21.3,7.33,0.0,11.5,11.9,19.6,55.5,42.1,13.4,2.7,15.7,0.8,0.0,1.1,0.3,0.0,5.3,2.6,6.6,0.0,17.1,18.1,5.3,10.4,5.0,13.3,0.364,0.3,0.5,0.3,5.2,2.4,43.7,16.0,20.1,325.9,112.2,3.79,1.3,213.7,6.71,12.02,0.8,62.7,21.3,43.7,14.5,-0.6,0.8,0.3,0.9,0.8,8,3,0,7.2,25.2,39.2,0.6475,298.5,7.85,12.49,2.2,0.3,106.24,1.4,9.5,16.3,0.1,0.0,11.3,33.4,141.9,4.17,1.7,9.6,7.2,10.1,1.9,2.4,0.7633,34.3,0.0,4.4,4.4,0.9,0.0,18.3,3.4,141.5,43.32,16.1,2.8,59.7,20.25,0.1,31.7,2.1,31.9,14.95,0.1,21.1,15.1,23.1,59.0,38.4,20.6,2.1,12.7,1.3,0.2,2.3,1.7,0.2,5.0,2.4,7.1,0.1,2.6,28.4,9.6,16.3,7.7,14.4,0.534,0.1,0.3,0.1,6.4,2.5,55.4,6.9,37.3,440.4,141.9,4.17,1.7,298.5,7.85,12.49,2.2,59.7,31.9,55.4,4.1,2.2,1.3,1.7,0.3,0.5
BUF_13_2012,BUF,1,JAX,1,4,7,0,18.6,20.1,32.5,0.6128,207.5,6.41,11.05,1.5,0.9,84.81,2.0,8.9,11.2,0.5,0.4,10.5,27.0,134.8,5.04,0.6,6.2,15.1,6.9,1.5,1.6,0.775,29.0,0.0,2.4,2.4,0.8,0.0,16.0,5.4,244.8,43.7,12.8,2.3,61.5,26.3,0.1,34.6,1.7,34.8,14.62,0.2,27.4,16.1,27.1,58.7,42.4,16.3,2.7,15.2,0.8,0.0,1.1,0.7,0.0,5.1,3.5,7.2,0.1,17.6,19.0,6.2,11.2,4.5,12.3,0.363,0.2,0.3,0.2,6.8,1.6,58.5,16.0,21.5,342.3,134.8,5.04,0.6,207.5,6.41,11.05,1.5,61.5,34.8,58.5,14.2,-0.3,0.8,0.7,0.9,0.9,2,9,0,18.3,19.3,33.6,0.5653,201.4,5.93,11.85,1.4,0.8,79.53,3.2,21.8,8.9,0.4,0.2,22.6,21.5,78.2,3.59,0.3,4.5,17.2,6.1,1.6,1.7,0.75,31.1,0.0,1.3,1.3,0.7,0.0,9.6,6.1,287.4,47.24,16.2,2.8,61.2,21.41,0.0,25.5,1.6,11.2,4.09,0.0,6.8,18.2,28.2,59.6,50.0,9.6,1.1,7.5,0.9,0.0,0.8,0.6,0.0,4.2,1.9,5.4,0.0,21.2,15.4,4.5,8.9,3.5,12.6,0.269,0.3,1.0,0.2,6.0,2.0,63.2,20.1,16.5,279.6,78.2,3.59,0.3,201.4,5.93,11.85,1.4,61.2,11.2,63.2,13.5,0.0,0.9,0.6,0.8,0.7
DET_13_2012,DET,1,IND,0,4,7,0,7.8,27.4,45.3,0.6034,309.1,6.86,12.17,1.5,0.7,84.46,2.4,15.5,16.9,0.1,0.1,17.7,24.8,102.2,4.11,1.1,5.4,12.2,8.2,1.9,2.2,0.68,34.6,0.0,2.5,2.5,1.0,0.0,22.6,4.9,198.3,41.41,18.6,1.8,36.8,16.67,0.0,20.6,2.3,21.0,7.09,0.0,14.3,16.2,25.7,54.0,42.7,11.3,2.1,14.1,0.7,0.0,0.6,0.5,0.0,3.8,4.2,11.5,0.0,7.9,24.3,5.4,16.9,5.8,13.9,0.4,0.2,0.7,0.133,7.4,2.0,68.9,13.4,24.0,411.3,102.2,4.11,1.1,309.1,6.86,12.17,1.5,36.8,21.0,68.9,13.2,-0.4,0.7,0.5,0.7,0.9,7,4,0,10.9,23.2,40.4,0.5821,276.2,6.86,12.42,1.2,1.0,78.57,2.3,13.4,14.0,0.7,0.4,15.1,29.3,112.8,3.79,0.7,7.3,11.4,8.1,2.1,2.7,0.8017,43.2,0.2,1.8,1.8,0.9,0.0,12.3,3.9,186.0,47.25,18.9,2.9,54.5,17.58,0.0,21.9,1.9,23.3,9.99,0.1,16.1,12.4,23.2,54.1,33.7,20.4,2.1,11.3,0.4,0.1,0.5,0.2,0.0,3.4,2.2,4.7,0.0,8.3,24.1,7.3,14.0,7.2,15.3,0.456,0.3,0.4,0.3,6.6,2.8,55.2,16.0,20.9,389.0,112.8,3.79,0.7,276.2,6.86,12.42,1.2,54.5,23.3,55.2,16.8,-1.0,0.4,0.2,1.0,0.6
KC_13_2012,KC,1,CAR,1,1,10,0,21.1,18.8,32.8,0.5728,185.5,5.73,10.69,0.5,1.4,59.63,2.2,11.7,10.3,0.6,0.3,11.5,31.6,145.0,4.61,0.4,7.4,14.6,7.5,2.2,2.4,0.8334,37.7,0.0,0.9,0.9,0.7,0.0,14.1,5.4,248.2,45.93,17.1,3.1,68.9,20.28,0.0,26.8,3.1,31.9,9.57,0.0,18.2,18.4,26.1,49.8,40.6,9.2,1.8,11.6,0.7,0.0,0.7,0.4,0.1,4.1,2.3,5.2,0.1,15.6,19.2,7.4,10.3,4.5,13.5,0.33,0.4,0.7,0.233,6.3,1.5,50.1,23.0,13.7,330.5,145.0,4.61,0.4,185.5,5.73,10.69,0.5,68.9,31.9,50.1,21.5,-1.8,0.7,0.4,1.4,1.5,3,8,0,15.1,16.9,29.9,0.5714,225.9,7.82,14.6,1.0,0.8,85.03,2.5,18.5,10.1,0.4,0.1,15.0,28.9,117.8,4.02,1.2,7.4,22.0,4.6,0.7,1.0,0.3,10.0,0.1,2.5,2.6,0.975,0.0,20.1,5.5,234.2,41.07,16.9,2.9,63.8,20.08,0.0,25.0,1.8,11.3,5.67,0.0,8.1,16.8,24.9,63.4,36.9,26.5,2.5,20.1,0.8,0.3,1.3,1.0,0.0,4.1,1.8,4.9,0.1,14.4,19.7,7.4,10.1,4.8,12.4,0.369,0.1,0.7,0.1,6.2,2.2,53.4,15.7,20.4,343.7,117.8,4.02,1.2,225.9,7.82,14.6,1.0,63.8,11.3,53.4,11.3,0.2,0.8,1.0,0.8,0.8
GB_13_2012,GB,1,MIN,1,7,4,0,15.4,22.4,33.9,0.6543,238.5,7.06,11.87,2.7,0.6,102.23,3.4,18.8,12.7,0.3,0.2,15.6,27.5,106.3,3.88,0.2,5.4,15.8,6.5,1.2,2.0,0.4583,26.7,0.0,2.9,2.9,0.9,0.0,21.0,4.7,200.0,42.11,11.1,2.8,72.2,25.7,0.0,30.5,1.9,15.1,6.48,0.0,10.5,13.5,21.5,58.0,38.7,19.3,3.0,20.2,1.2,0.1,0.5,0.4,0.0,6.1,1.8,3.2,0.0,12.3,21.1,5.4,12.7,5.5,13.2,0.419,0.2,0.6,0.2,6.0,3.0,56.1,12.1,25.1,344.8,106.3,3.88,0.2,238.5,7.06,11.87,2.7,72.2,15.1,56.1,10.6,0.6,1.2,0.4,0.6,0.4,6,5,0,18.7,20.8,33.2,0.6149,178.2,5.06,8.84,1.3,0.9,75.83,2.5,13.4,10.3,0.2,0.2,8.4,27.9,149.6,5.46,0.7,6.4,13.2,8.0,2.0,2.2,0.8167,42.5,0.1,2.0,2.0,0.9,0.0,16.1,4.4,192.8,44.82,10.8,2.6,72.0,27.34,0.1,42.1,1.9,16.3,9.83,0.1,11.2,14.4,22.6,62.0,40.8,21.2,2.5,17.0,0.6,0.1,1.0,0.7,0.0,4.5,2.9,7.0,0.0,17.4,18.8,6.4,10.3,4.7,13.3,0.339,0.5,0.8,0.433,5.5,2.1,48.2,15.2,22.2,327.8,149.6,5.46,0.7,178.2,5.06,8.84,1.3,72.0,16.3,48.2,15.3,-0.5,0.6,0.7,0.9,0.9
STL_13_2012,STL,1,SF,1,4,6,1,16.8,19.7,33.0,0.5792,216.9,6.81,13.26,1.4,1.0,80.79,2.4,16.1,11.1,0.4,0.1,13.2,26.6,121.9,4.61,0.3,5.6,15.7,6.4,1.6,2.1,0.64,35.5,0.0,1.6,1.6,0.8,0.0,12.3,4.4,208.3,47.03,15.4,2.5,53.2,21.76,0.0,27.2,2.5,15.6,5.7,0.0,10.1,13.9,22.7,55.0,45.8,9.2,3.0,18.6,0.9,0.2,0.6,0.1,0.0,4.4,3.6,9.6,0.0,18.8,17.7,5.6,11.1,4.4,12.9,0.339,1.0,1.7,0.426,8.2,1.0,62.2,18.0,18.2,338.8,121.9,4.61,0.3,216.9,6.81,13.26,1.4,53.2,15.6,62.2,16.7,-0.6,0.9,0.1,1.0,0.6,8,2,1,18.4,18.0,26.5,0.687,203.3,7.91,12.33,1.4,0.6,100.88,2.7,16.7,10.4,0.3,0.1,9.2,30.1,161.1,5.21,1.1,9.0,13.1,7.6,1.6,2.4,0.7333,35.6,0.2,2.8,2.8,0.9,0.0,12.7,4.0,184.8,46.68,13.7,3.0,74.0,25.12,0.0,33.0,2.8,29.7,10.52,0.0,17.9,7.6,13.3,53.9,41.4,12.5,2.5,17.9,0.9,0.2,1.0,0.7,0.1,5.1,2.2,4.9,0.1,14.1,20.6,9.0,10.4,4.4,11.7,0.376,0.4,0.6,0.3,6.9,1.2,58.1,12.6,24.6,364.4,161.1,5.21,1.1,203.3,7.91,12.33,1.4,74.0,29.7,58.1,11.1,0.5,0.9,0.7,0.6,0.5
